"url","name","address","coords"
"https://data.mos.ru/opendata/918?pageNumber=25&versionNumber=5&releaseNumber=10","250
 
 Пункт проката велосипедов № 119","улица Краснопролетарская","37.6086074304684; 55.7735328315582"
"https://data.mos.ru/opendata/918?pageNumber=26&versionNumber=5&releaseNumber=10","251
 
 Пункт проката велосипедов № 149","Павелецкая площадь, дом 1А","37.6370840301743; 55.7299596313198"
"https://data.mos.ru/opendata/918?pageNumber=26&versionNumber=5&releaseNumber=10","252
 
 Пункт проката велосипедов № 230","улица Малая Грузинская, дом 41","37.5730793306138; 55.7724732315484"
"https://data.mos.ru/opendata/918?pageNumber=26&versionNumber=5&releaseNumber=10","253
 
 Пункт проката велосипедов № 246","Кутузовский проспект , дом 7/4, строение 1","37.562222730041; 55.7490294318164"
"https://data.mos.ru/opendata/918?pageNumber=26&versionNumber=5&releaseNumber=10","254
 
 Пункт проката велосипедов № 253","Комсомольский проспект, 5/2","37.5924400307687; 55.7320796314143"
"https://data.mos.ru/opendata/918?pageNumber=26&versionNumber=5&releaseNumber=10","255
 
 Пункт проката велосипедов № 254","Шмитовский проезд, дом 9/5","37.5529300304438; 55.7585096318384"
"https://data.mos.ru/opendata/918?pageNumber=26&versionNumber=5&releaseNumber=10","256
 
 Пункт проката велосипедов № 255","Костикова улица","37.5513500304245; 55.7611996315267"
"https://data.mos.ru/opendata/918?pageNumber=26&versionNumber=5&releaseNumber=10","257
 
 Пункт проката велосипедов № 260","улица Большая Серпуховская, дом 22/21, строение 3","37.625041030462; 55.7268146314858"
"https://data.mos.ru/opendata/918?pageNumber=26&versionNumber=5&releaseNumber=10","258
 
 Пункт проката велосипедов № 261","4-й Добрынинский переулок, дом 2/10","37.6197354303962; 55.7273523312156"
"https://data.mos.ru/opendata/918?pageNumber=26&versionNumber=5&releaseNumber=10","259
 
 Пункт проката велосипедов № 262","улица Люсиновская, дом 48/50, корпус 10","37.6218210301069; 55.7208936313521"
"https://data.mos.ru/opendata/918?pageNumber=26&versionNumber=5&releaseNumber=10","260
 
 Пункт проката велосипедов № 263","улица Люсиновская, дом 12","37.6223722300811; 55.7241974316371"
"https://data.mos.ru/opendata/918?pageNumber=27&versionNumber=5&releaseNumber=10","261
 
 Пункт проката велосипедов № 265","улица Мытная, дом 15","37.6178259301001; 55.7204752314452"
"https://data.mos.ru/opendata/918?pageNumber=27&versionNumber=5&releaseNumber=10","262
 
 Пункт проката велосипедов № 266","3-й Люсиновский переулок, дом 7/11 строение 1","37.6173860305026; 55.7234316312885"
"https://data.mos.ru/opendata/918?pageNumber=27&versionNumber=5&releaseNumber=10","263
 
 Пункт проката велосипедов № 267","улица Дубининская, дом 25, строение 1","37.6375150301615; 55.726420631467"
"https://data.mos.ru/opendata/918?pageNumber=27&versionNumber=5&releaseNumber=10","264
 
 Пункт проката велосипедов № 268","улица Павловская, дом 7","37.6278600300408; 55.721129631592"
"https://data.mos.ru/opendata/918?pageNumber=27&versionNumber=5&releaseNumber=10","265
 
 Пункт проката велосипедов № 270","улица Шаболовка, дом 43, строение 5","37.6075800307645; 55.7157296311576"
"https://data.mos.ru/opendata/918?pageNumber=27&versionNumber=5&releaseNumber=10","266
 
 Пункт проката велосипедов № 271","улица Мытная, 74","37.6218900305853; 55.7119696312355"
"https://data.mos.ru/opendata/918?pageNumber=27&versionNumber=5&releaseNumber=10","267
 
 Пункт проката велосипедов № 272","Большая Тульская улица, дом 13","37.6218900305853; 55.7119696312355"
"https://data.mos.ru/opendata/918?pageNumber=27&versionNumber=5&releaseNumber=10","268
 
 Пункт проката велосипедов № 273","улица Орджоникидже, напротив дом 5","37.6007500300805; 55.7106996314174"
"https://data.mos.ru/opendata/918?pageNumber=27&versionNumber=5&releaseNumber=10","269
 
 Пункт проката велосипедов № 274","5-й Донской проезд, дом 15","37.5990700304816; 55.7080596313819"
"https://data.mos.ru/opendata/918?pageNumber=27&versionNumber=5&releaseNumber=10","270
 
 Пункт проката велосипедов № 276","улица Мосфильмовская, дом 55","37.4991381303952; 55.7063506314232"
"https://data.mos.ru/opendata/918?pageNumber=28&versionNumber=5&releaseNumber=10","271
 
 Пункт проката велосипедов № 278","Варшавское шоссе, 12","37.6204100300806; 55.6968396313822"
"https://data.mos.ru/opendata/918?pageNumber=28&versionNumber=5&releaseNumber=10","272
 
 Пункт проката велосипедов № 280","Варшавское ш, дом 26","37.6227500299722; 55.6839696311173"
"https://data.mos.ru/opendata/918?pageNumber=28&versionNumber=5&releaseNumber=10","273
 
 Пункт проката велосипедов № 285","улица Удальцова, дом 6","37.5138400303995; 55.6734096312173"
"https://data.mos.ru/opendata/918?pageNumber=28&versionNumber=5&releaseNumber=10","274
 
 Пункт проката велосипедов № 286","улица Гарибальди, 20/29 корпус 2","37.5450400302031; 55.6733996310269"
"https://data.mos.ru/opendata/918?pageNumber=28&versionNumber=5&releaseNumber=10","275
 
 Пункт проката велосипедов № 288","Профсоюзная улица, 55","37.5492000303101; 55.6646596309393"
"https://data.mos.ru/opendata/918?pageNumber=28&versionNumber=5&releaseNumber=10","276
 
 Пункт проката велосипедов № 289","Нахимовский проспект, дом 10","37.5946900301453; 55.6673396309485"
"https://data.mos.ru/opendata/918?pageNumber=28&versionNumber=5&releaseNumber=10","277
 
 Пункт проката велосипедов № 290","Варшавское шоссе, дом 58, строение 3","37.6199500306113; 55.6638796312357"
"https://data.mos.ru/opendata/918?pageNumber=28&versionNumber=5&releaseNumber=10","278
 
 Пункт проката велосипедов № 304","Калужская площадь, дом 1, корпус 3","37.6121883306856; 55.7277404315411"
"https://data.mos.ru/opendata/918?pageNumber=28&versionNumber=5&releaseNumber=10","279
 
 Пункт проката велосипедов № 305","улица Кржижановского, владение 22, строение 2","37.5745946301965; 55.678372631039"
"https://data.mos.ru/opendata/918?pageNumber=28&versionNumber=5&releaseNumber=10","280
 
 Пункт проката велосипедов № 306","улица Вавилова, дом 32 строение 1","37.5728300309034; 55.6982596313405"
"https://data.mos.ru/opendata/918?pageNumber=29&versionNumber=5&releaseNumber=10","281
 
 Пункт проката велосипедов № 323","метро «Ленинский проспект» Южный вестибюль","37.5853100304697; 55.7067396312886"
"https://data.mos.ru/opendata/918?pageNumber=29&versionNumber=5&releaseNumber=10","282
 
 Пункт проката велосипедов № 366","улица Нагорная, дом 37","37.5927754301318; 55.6703981312331"
"https://data.mos.ru/opendata/918?pageNumber=29&versionNumber=5&releaseNumber=10","283
 
 Пункт проката велосипедов № 404","улица Чаянова, дом 15","37.5959992305582; 55.7764656318267"
"https://data.mos.ru/opendata/918?pageNumber=29&versionNumber=5&releaseNumber=10","284
 
 Пункт проката велосипедов № 406","улица Новослободская, дом 11, строение 1","37.6002618308942; 55.779871731525"
"https://data.mos.ru/opendata/918?pageNumber=29&versionNumber=5&releaseNumber=10","285
 
 Пункт проката велосипедов № 409","улица Новослободская, дом 2","37.6009500302298; 55.779459631972"
"https://data.mos.ru/opendata/918?pageNumber=29&versionNumber=5&releaseNumber=10","286
 
 Пункт проката велосипедов № 412","улица Самотечная, дом 9","37.6182931305082; 55.7766456318468"
"https://data.mos.ru/opendata/918?pageNumber=29&versionNumber=5&releaseNumber=10","287
 
 Пункт проката велосипедов № 418","улица Сущевская, дом 21, строение10","37.601520031044; 55.7824096318618"
"https://data.mos.ru/opendata/918?pageNumber=29&versionNumber=5&releaseNumber=10","288
 
 Пункт проката велосипедов № 424","Ленинградский проспект, дом 14, корпус 1","37.5779700303087; 55.7804496317229"
"https://data.mos.ru/opendata/918?pageNumber=29&versionNumber=5&releaseNumber=10","289
 
 Пункт проката велосипедов № 425","улица Новая Башиловка, дом 12","37.5705400305041; 55.7886396319029"
"https://data.mos.ru/opendata/918?pageNumber=29&versionNumber=5&releaseNumber=10","290
 
 Пункт проката велосипедов № 428","улица Нижняя Масловка, дом 5","37.5841000304998; 55.7918496320474"
"https://data.mos.ru/opendata/918?pageNumber=30&versionNumber=5&releaseNumber=10","291
 
 Пункт проката велосипедов № 429","Трифоновская улица, дом 61, корпус 1","37.6332400305017; 55.7903996318535"
"https://data.mos.ru/opendata/918?pageNumber=30&versionNumber=5&releaseNumber=10","292
 
 Пункт проката велосипедов № 433","проспект Мира, дом 92, строение 2","37.6350680302362; 55.7925136316237"
"https://data.mos.ru/opendata/918?pageNumber=30&versionNumber=5&releaseNumber=10","293
 
 Пункт проката велосипедов № 434","проспект Мира, дом 106","37.6362300307127; 55.8018646320183"
"https://data.mos.ru/opendata/918?pageNumber=30&versionNumber=5&releaseNumber=10","294
 
 Пункт проката велосипедов № 435","проспект Мира, дом 114Б строение 2","37.6379730309638; 55.8078706318428"
"https://data.mos.ru/opendata/918?pageNumber=30&versionNumber=5&releaseNumber=10","295
 
 Пункт проката велосипедов № 438","улица Маломосковская, дом 22, строение 1","37.6531100310848; 55.811769631961"
"https://data.mos.ru/opendata/918?pageNumber=30&versionNumber=5&releaseNumber=10","296
 
 Пункт проката велосипедов № 454","улица Каланчевская, дом 32","37.6461563300802; 55.7789988317947"
"https://data.mos.ru/opendata/918?pageNumber=30&versionNumber=5&releaseNumber=10","297
 
 Пункт проката велосипедов № 455","улица Краснопрудная, дом 13А","37.6663820311682; 55.7797556317835"
"https://data.mos.ru/opendata/918?pageNumber=30&versionNumber=5&releaseNumber=10","298
 
 Пункт проката велосипедов № 457","улица Бауманская 33/2","37.6791480309649; 55.772242631862"
"https://data.mos.ru/opendata/918?pageNumber=30&versionNumber=5&releaseNumber=10","299
 
 Пункт проката велосипедов № 458","улица Старая Басманная, дом 21/4","37.6640730311828; 55.7671636314083"
"https://data.mos.ru/opendata/918?pageNumber=30&versionNumber=5&releaseNumber=10","300
 
 Пункт проката велосипедов № 459","улица Каланчевская, дом 15А","37.6520953308905; 55.7724952315931"
"https://data.mos.ru/opendata/918?pageNumber=31&versionNumber=5&releaseNumber=10","301
 
 Пункт проката велосипедов № 475","метро «ВДНХ»","37.6414493305638; 55.8224299318835"
"https://data.mos.ru/opendata/918?pageNumber=31&versionNumber=5&releaseNumber=10","302
 
 Пункт проката велосипедов № 477","улица 3-я Рыбинская, дом 30","37.6637790306014; 55.7888267320196"
"https://data.mos.ru/opendata/918?pageNumber=31&versionNumber=5&releaseNumber=10","303
 
 Пункт проката велосипедов № 478","улица Сокольнический Вал, дом 8","37.660047030969; 55.7925156320094"
"https://data.mos.ru/opendata/918?pageNumber=31&versionNumber=5&releaseNumber=10","304
 
 Пункт проката велосипедов № 479","улица Сокольнический Вал","37.6669605309634; 55.7916069316969"
"https://data.mos.ru/opendata/918?pageNumber=31&versionNumber=5&releaseNumber=10","305
 
 Пункт проката велосипедов № 487","Сокольническая площадь, дом 7","37.678326031198; 55.7918736316817"
"https://data.mos.ru/opendata/918?pageNumber=31&versionNumber=5&releaseNumber=10","306
 
 Пункт проката велосипедов № 488","улица Русаковская, дом 25 строение 1","37.6764980305522; 55.7862466318326"
"https://data.mos.ru/opendata/918?pageNumber=31&versionNumber=5&releaseNumber=10","307
 
 Пункт проката велосипедов № 489","метро «Сокольники»","37.6797660305914; 55.7891006316099"
"https://data.mos.ru/opendata/918?pageNumber=31&versionNumber=5&releaseNumber=10","308
 
 Пункт проката велосипедов № 490","улица Стромынка, дом 7, корпус2","37.6859179308104; 55.7914211316931"
"https://data.mos.ru/opendata/918?pageNumber=31&versionNumber=5&releaseNumber=10","309
 
 Пункт проката велосипедов № 491","улица Стромынка, дом 13","37.6941530304604; 55.7942476317217"
"https://data.mos.ru/opendata/918?pageNumber=31&versionNumber=5&releaseNumber=10","310
 
 Пункт проката велосипедов № 492","улица Стромынка, дом 20","37.6998750311165; 55.7944266320306"
"https://data.mos.ru/opendata/918?pageNumber=32&versionNumber=5&releaseNumber=10","311
 
 Пункт проката велосипедов № 499","Парк Сокольники, 5-й Лучевой просек дом 5, строение 1","37.6478400312689; 55.8263696322445"
"https://data.mos.ru/opendata/918?pageNumber=32&versionNumber=5&releaseNumber=10","312
 
 Пункт проката велосипедов № 500","метро «Полежаевская»","37.5168600308729; 55.7774496318999"
"https://data.mos.ru/opendata/918?pageNumber=32&versionNumber=5&releaseNumber=10","313
 
 Пункт проката велосипедов № 508","Чапаевский переулок, дом 12, корпус 2","37.5192000307784; 55.7992696318832"
"https://data.mos.ru/opendata/918?pageNumber=32&versionNumber=5&releaseNumber=10","314
 
 Пункт проката велосипедов № 510","Чапаевский переулок, дом 2","37.5203600306707; 55.8027296319458"
"https://data.mos.ru/opendata/918?pageNumber=32&versionNumber=5&releaseNumber=10","315
 
 Пункт проката велосипедов № 512","Ленинградский проспект, дом 39, строение17","37.5421600307714; 55.795379631909"
"https://data.mos.ru/opendata/918?pageNumber=32&versionNumber=5&releaseNumber=10","316
 
 Пункт проката велосипедов № 513","Ленинградский прспект, дом 33 корпус 1","37.5609100300823; 55.7865396319359"
"https://data.mos.ru/opendata/918?pageNumber=32&versionNumber=5&releaseNumber=10","317
 
 Пункт проката велосипедов № 521","Ленинградский проспект, дом 44","37.5473700302905; 55.7942896318678"
"https://data.mos.ru/opendata/918?pageNumber=32&versionNumber=5&releaseNumber=10","318
 
 Пункт проката велосипедов № 522","Ленинградский проспект, дом 54","37.5397800306945; 55.7975896320159"
"https://data.mos.ru/opendata/918?pageNumber=32&versionNumber=5&releaseNumber=10","319
 
 Пункт проката велосипедов № 526","улица Усиевича, дом 12-14","37.5280000308526; 55.8055896318963"
"https://data.mos.ru/opendata/918?pageNumber=32&versionNumber=5&releaseNumber=10","320
 
 Пункт проката велосипедов № 527","улица Черняховского, дом 15","37.5377300303408; 55.8066896320835"
"https://data.mos.ru/opendata/918?pageNumber=33&versionNumber=5&releaseNumber=10","321
 
 Пункт проката велосипедов № 528","улица Черняховского, дом 4А","37.5345300310032; 55.803639631808"
"https://data.mos.ru/opendata/918?pageNumber=33&versionNumber=5&releaseNumber=10","322
 
 Пункт проката велосипедов № 529","улица Планетная, дом 17","37.5491700304315; 55.8003396318554"
"https://data.mos.ru/opendata/918?pageNumber=33&versionNumber=5&releaseNumber=10","323
 
 Пункт проката велосипедов № 531","Дворцовая аллея","37.5536600302489; 55.7943496321307"
"https://data.mos.ru/opendata/918?pageNumber=33&versionNumber=5&releaseNumber=10","324
 
 Пункт проката велосипедов № 532","улица Верхняя Масловка, дом 10, строение 4","37.565510030881; 55.79305963176"
"https://data.mos.ru/opendata/918?pageNumber=33&versionNumber=5&releaseNumber=10","325
 
 Пункт проката велосипедов №042","Георгиевский пер., д.2","37.614129; 55.758424"
"https://data.mos.ru/opendata/918?pageNumber=33&versionNumber=5&releaseNumber=10","326
 
 Пункт проката велосипедов №052","Никитский б-р","37.601432; 55.753112"
"https://data.mos.ru/opendata/918?pageNumber=33&versionNumber=5&releaseNumber=10","327
 
 Пункт проката велосипедов №106","Смоленская пл., д.6, стр.1","37.582994; 55.748124"
"https://data.mos.ru/opendata/918?pageNumber=33&versionNumber=5&releaseNumber=10","328
 
 Пункт проката велосипедов №108","Новинский б-р., д.27, стр.2","37.583694; 55.756811"
"https://data.mos.ru/opendata/918?pageNumber=33&versionNumber=5&releaseNumber=10","329
 
 Пункт проката велосипедов №110","Кудринская пл., д.46/54, стр.1","37.58537; 55.758366"
"https://data.mos.ru/opendata/918?pageNumber=33&versionNumber=5&releaseNumber=10","330
 
 Пункт проката велосипедов №111","Садово-Кудринская ул., д.1-3а","37.584835; 55.759828"
"https://data.mos.ru/opendata/918?pageNumber=34&versionNumber=5&releaseNumber=10","331
 
 Пункт проката велосипедов №113","Садово-Кудринская ул., д.32, стр.2","37.590953; 55.765848"
"https://data.mos.ru/opendata/918?pageNumber=34&versionNumber=5&releaseNumber=10","332
 
 Пункт проката велосипедов №114","Садовая Большая ул., д.1","37.590615; 55.766162"
"https://data.mos.ru/opendata/918?pageNumber=34&versionNumber=5&releaseNumber=10","333
 
 Пункт проката велосипедов №115","Триумфальная пл., д.2","37.594435; 55.768116"
"https://data.mos.ru/opendata/918?pageNumber=34&versionNumber=5&releaseNumber=10","334
 
 Пункт проката велосипедов №116","Садовая-Триумфальная ул., д.4/10","37.599953; 55.770887"
"https://data.mos.ru/opendata/918?pageNumber=34&versionNumber=5&releaseNumber=10","335
 
 Пункт проката велосипедов №117","Садовая-Триумфальная ул., д.22/31","37.603636; 55.772012"
"https://data.mos.ru/opendata/918?pageNumber=34&versionNumber=5&releaseNumber=10","336
 
 Пункт проката велосипедов №249","Кутузовский пр-кт., д.35/50","37.537008; 55.73925"
"https://data.mos.ru/opendata/918?pageNumber=34&versionNumber=5&releaseNumber=10","337
 
 Пункт проката велосипедов №257","Генерала Ермолова ул., д.4","37.517572; 55.735193"
"https://data.mos.ru/opendata/918?pageNumber=34&versionNumber=5&releaseNumber=10","338
 
 Пункт проката велосипедов №279","Мичуринский пр-кт., д.31, к.4","37.496069; 55.694686"
"https://data.mos.ru/opendata/918?pageNumber=34&versionNumber=5&releaseNumber=10","339
 
 Пункт проката велосипедов №281","Удальцова ул., д.40А","37.491269; 55.682977"
"https://data.mos.ru/opendata/918?pageNumber=34&versionNumber=5&releaseNumber=10","340
 
 Пункт проката велосипедов №282","Вернадского пр-кт., д.12","37.515503; 55.682363"
"https://data.mos.ru/opendata/918?pageNumber=35&versionNumber=5&releaseNumber=10","341
 
 Пункт проката велосипедов №283","Вернадского пр-кт., д.76А","37.489016; 55.672486"
"https://data.mos.ru/opendata/918?pageNumber=35&versionNumber=5&releaseNumber=10","342
 
 Пункт проката велосипедов №284","Вернадского пр-кт., д.70А","37.496316; 55.671419"
"https://data.mos.ru/opendata/918?pageNumber=35&versionNumber=5&releaseNumber=10","343
 
 Пункт проката велосипедов №287","Вернадского пр-кт., д.86Д","37.481469; 55.660955"
"https://data.mos.ru/opendata/918?pageNumber=35&versionNumber=5&releaseNumber=10","344
 
 Пункт проката велосипедов №291","Азовская ул.","37.597366; 55.646486"
"https://data.mos.ru/opendata/918?pageNumber=35&versionNumber=5&releaseNumber=10","345
 
 Пункт проката велосипедов №292","Профсоюзная ул., д.43","37.554445; 55.669411"
"https://data.mos.ru/opendata/918?pageNumber=35&versionNumber=5&releaseNumber=10","346
 
 Пункт проката велосипедов №426","Ямского поля 5-я ул., д.24","37.578596; 55.788096"
"https://data.mos.ru/opendata/918?pageNumber=35&versionNumber=5&releaseNumber=10","347
 
 Пункт проката велосипедов №427","Правды ул., д.24, стр.4","37.582977; 55.789259"
"https://data.mos.ru/opendata/918?pageNumber=35&versionNumber=5&releaseNumber=10","348
 
 Пункт проката велосипедов №436","Переяславская Большая ул., д.15","37.640458; 55.786316"
"https://data.mos.ru/opendata/918?pageNumber=35&versionNumber=5&releaseNumber=10","349
 
 Пункт проката велосипедов №437","Мытищинская 3-я ул., д.15","37.645156; 55.805563"
"https://data.mos.ru/opendata/918?pageNumber=35&versionNumber=5&releaseNumber=10","350
 
 Пункт проката велосипедов №447","Мира пр-кт., д.122","37.638466; 55.81355"
"https://data.mos.ru/opendata/918?pageNumber=36&versionNumber=5&releaseNumber=10","351
 
 Пункт проката велосипедов №448","Рижский пр-д., д.8","37.660913; 55.813904"
"https://data.mos.ru/opendata/918?pageNumber=36&versionNumber=5&releaseNumber=10","352
 
 Пункт проката велосипедов №449","Кибальчича ул., д.9","37.646595; 55.816654"
"https://data.mos.ru/opendata/918?pageNumber=36&versionNumber=5&releaseNumber=10","353
 
 Пункт проката велосипедов №456","Красносельская Нижняя ул., д.40/12, к.11","37.672713; 55.774758"
"https://data.mos.ru/opendata/918?pageNumber=36&versionNumber=5&releaseNumber=10","354
 
 Пункт проката велосипедов №460","Правды ул., д.4/19","37.576512; 55.78347"
"https://data.mos.ru/opendata/918?pageNumber=36&versionNumber=5&releaseNumber=10","355
 
 Пункт проката велосипедов №476","Мира пр-кт., д.142, стр.2","37.640633; 55.819394"
"https://data.mos.ru/opendata/918?pageNumber=36&versionNumber=5&releaseNumber=10","356
 
 Пункт проката велосипедов №486","Космонавтов ул., д.19","37.662644; 55.821435"
"https://data.mos.ru/opendata/918?pageNumber=36&versionNumber=5&releaseNumber=10","357
 
 Пункт проката велосипедов №493","Краснобогатырская ул., д.62","37.706739; 55.805556"
"https://data.mos.ru/opendata/918?pageNumber=36&versionNumber=5&releaseNumber=10","358
 
 Пункт проката велосипедов №494","Краснобогатырская ул., д.89","37.711696; 55.801388"
"https://data.mos.ru/opendata/918?pageNumber=36&versionNumber=5&releaseNumber=10","359
 
 Пункт проката велосипедов №495","Преображенский Вал ул., д. 24, к.3","37.71573; 55.790414"
"https://data.mos.ru/opendata/918?pageNumber=36&versionNumber=5&releaseNumber=10","360
 
 Пункт проката велосипедов №496","Электрозаводская ул., д.21, стр.13","37.702752; 55.784991"
"https://data.mos.ru/opendata/918?pageNumber=37&versionNumber=5&releaseNumber=10","361
 
 Пункт проката велосипедов №497","Бакунинская ул., д.73, стр.1","37.692643; 55.779863"
"https://data.mos.ru/opendata/918?pageNumber=37&versionNumber=5&releaseNumber=10","362
 
 Пункт проката велосипедов №498","Мира пр-кт., д.150","37.64405; 55.822614"
"https://data.mos.ru/opendata/918?pageNumber=37&versionNumber=5&releaseNumber=10","363
 
 Пункт проката велосипедов №501","Куусинена ул., д.13","37.514483; 55.783851"
"https://data.mos.ru/opendata/918?pageNumber=37&versionNumber=5&releaseNumber=10","364
 
 Пункт проката велосипедов №502","Песчанная 3-я ул., д.2","37.51271; 55.792345"
"https://data.mos.ru/opendata/918?pageNumber=37&versionNumber=5&releaseNumber=10","365
 
 Пункт проката велосипедов №503","Авиаконструктора Микояна ул., д.10","37.526685; 55.79144"
"https://data.mos.ru/opendata/918?pageNumber=37&versionNumber=5&releaseNumber=10","366
 
 Пункт проката велосипедов №504","Ходынский б-р., д.3","37.537724; 55.786716"
"https://data.mos.ru/opendata/918?pageNumber=37&versionNumber=5&releaseNumber=10","367
 
 Пункт проката велосипедов №505","Гризодубовой ул., д.2","37.531239; 55.782237"
"https://data.mos.ru/opendata/918?pageNumber=37&versionNumber=5&releaseNumber=10","368
 
 Пункт проката велосипедов №506","Берёзовой Рощи пр-д., д.2","37.51965; 55.786605"
"https://data.mos.ru/opendata/918?pageNumber=37&versionNumber=5&releaseNumber=10","369
 
 Пункт проката велосипедов №507","Новопесчаная ул., д.10, стр.1","37.513538; 55.797824"
"https://data.mos.ru/opendata/918?pageNumber=37&versionNumber=5&releaseNumber=10","370
 
 Пункт проката велосипедов №509","Ленинградский проспект, 71А","37.515275; 55.804399"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","371
 
 Пункт проката велосипедов №511","Ленинградский пр-кт., д.49/2","37.530375; 55.80053"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","372
 
 Пункт проката велосипедов №520","ст.м. Динамо","37.559531; 55.788844"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","373
 
 Пункт проката велосипедов №523","Ленинградский пр-кт., 62А","37.531548; 55.801277"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","374
 
 Пункт проката велосипедов №524","Ленинградский пр-кт., д.68","37.522051; 55.803656"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","375
 
 Пункт проката велосипедов №525","Часовая ул., д.24, стр.3","37.525496; 55.811398"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","376
 
 Пункт проката велосипедов №530","Петровско-Разумовский пр-д., д.24, к.4","37.56325; 55.803123"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","377
 
 Пункт проката велосипедов №533","Полковая ул., д.1. стр.2","37.602765; 55.798181"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","378
 
 Пункт проката велосипедов №534","Дубовая Роща ул., д.21","37.602749; 55.81818"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","379
 
 Пункт проката велосипедов №535","Мира пр-кт., д.123","37.647503; 55.827796"
"https://data.mos.ru/opendata/918?pageNumber=38&versionNumber=5&releaseNumber=10","380
 
 Пункт проката велосипедов №536","Мира пр-кт., д.182","37.648111; 55.826356"
